iteration	particle_num	MCS_value	fitness_value	original_fitness_value
17	148	0.995	24764.3	24764.3
17	149	0.996	24764.1	24764.1
17	150	0.997	24764.3	24764.3
17	151	0.99	24764.1	24764.1
17	152	0.994	24764	24764
17	153	0.994	24764.5	24764.5
17	154	0.997	24764.1	24764.1
17	155	0.993	24764.1	24764.1
17	156	0.992	24764.1	24764.1
17	157	0.992	24764	24764
17	158	0.995	24764.2	24764.2
17	159	0.99	24764.2	24764.2
17	160	0.995	24764.2	24764.2
17	161	0.991	24764.2	24764.2
17	162	0.991	24764.1	24764.1
17	163	0.996	24764.2	24764.2
17	164	0.995	24764.4	24764.4
17	165	0.995	24764.3	24764.3
17	166	0.991	24764.1	24764.1
17	167	0.989	24764.3	24764.3
17	168	0.993	24764.2	24764.2
17	169	0.998	24764.2	24764.2
17	170	0.995	24764.2	24764.2
17	171	0.995	24763.9	24763.9
17	172	0.997	24764.2	24764.2
17	173	0.994	24764.4	24764.4
17	174	0.995	24764.4	24764.4
17	175	0.995	24763.9	24763.9
17	176	0.997	24764.2	24764.2
17	177	0.993	24764.1	24764.1
17	178	0.998	24764.2	24764.2
17	179	0.995	24764.4	24764.4
17	180	0.997	24764.3	24764.3
17	181	0.992	24764.1	24764.1
17	182	0.99	24764.2	24764.2
17	183	0.992	24764	24764
17	184	0.993	24764	24764
17	185	0.989	24764	24764
17	186	0.994	24764.1	24764.1
17	187	0.994	24764.3	24764.3
17	188	0.993	24764.2	24764.2
17	189	0.99	24764.2	24764.2
17	190	0.998	24764.4	24764.4
17	191	0.993	24764.1	24764.1
17	192	0.992	24764.2	24764.2
17	193	0.994	24764.2	24764.2
17	194	0.99	24764.1	24764.1
17	195	0.998	24764	24764
17	196	0.998	24764.1	24764.1
17	197	0.992	24764.2	24764.2
17	198	0.992	24764.2	24764.2
17	199	0.997	24764	24764
17	200	0.99	24764.2	24764.2
17	201	0.999	24764.3	24764.3
17	202	0.995	24764.4	24764.4
17	203	0.996	24764.1	24764.1
17	204	0.996	24764.1	24764.1
17	205	0.996	24764	24764
17	206	0.994	24764.2	24764.2
17	207	0.994	24764.2	24764.2
17	208	0.999	24764.5	24764.5
17	209	0.993	24764	24764
17	210	0.995	24764	24764
17	211	0.992	24764.1	24764.1
17	212	0.994	24764.5	24764.5
17	213	0.991	24764.1	24764.1
17	214	0.995	24764.3	24764.3
17	215	0.994	24763.9	24763.9
17	216	0.995	24764.1	24764.1
17	217	0.997	24764.2	24764.2
17	218	0.996	24764.3	24764.3
17	219	0.993	24764.4	24764.4
17	220	0.997	24764.1	24764.1
17	221	0.993	24764.2	24764.2
17	222	0.993	24764.1	24764.1
17	223	0.999	24763.8	24763.8
17	224	0.996	24764.1	24764.1
17	225	0.995	24764.1	24764.1
17	226	0.991	24764.3	24764.3
17	227	0.993	24764.1	24764.1
17	228	0.996	24764.1	24764.1
17	229	0.993	24764.1	24764.1
17	230	0.995	24764.2	24764.2
17	231	0.996	24764.1	24764.1
17	232	0.989	24764	24764
17	233	0.995	24764.4	24764.4
17	234	0.995	24764.3	24764.3
17	235	0.995	24764.1	24764.1
17	236	0.995	24764.1	24764.1
17	237	0.995	24764.1	24764.1
17	238	0.993	24764	24764
17	239	0.993	24764.1	24764.1
17	240	0.994	24763.9	24763.9
17	241	0.993	24764	24764
17	242	0.994	24764.1	24764.1
17	243	0.995	24764.2	24764.2
17	244	0.992	24764.4	24764.4
17	245	0.992	24764.2	24764.2
17	246	0.996	24764.1	24764.1
17	247	0.995	24764.4	24764.4
17	248	0.994	24764.1	24764.1
17	249	0.996	24764.2	24764.2
17	250	0.998	24764.7	24764.7
17	251	0.992	24764.4	24764.4
17	252	0.993	24764.3	24764.3
17	253	0.997	24764	24764
17	254	0.99	24764.3	24764.3
17	255	0.991	24764.2	24764.2
17	256	0.994	24764.1	24764.1
17	257	0.997	24764	24764
17	258	0.995	24764.1	24764.1
17	259	0.991	24764.3	24764.3
17	260	0.995	24764.2	24764.2
17	261	0.997	24764.1	24764.1
17	262	0.998	24764.1	24764.1
17	263	0.992	24763.9	24763.9
17	264	0.991	24764.2	24764.2
17	265	0.996	24764	24764
17	266	0.992	24764.2	24764.2
17	267	0.997	24764.3	24764.3
17	268	0.997	24764.3	24764.3
17	269	0.997	24764	24764
17	270	0.994	24764.2	24764.2
17	271	0.997	24764.3	24764.3
17	272	0.989	24764.3	24764.3
17	273	0.996	24764.3	24764.3
17	274	0.992	24764.2	24764.2
17	275	0.997	24764.2	24764.2
17	276	0.994	24764.3	24764.3
17	277	0.995	24764.4	24764.4
17	278	0.997	24764	24764
17	279	0.993	24764.1	24764.1
17	280	0.993	24764	24764
17	281	0.988	24764.1	24764.1
17	282	0.997	24763.9	24763.9
17	283	0.994	24764.2	24764.2
17	284	0.993	24764.2	24764.2
17	285	0.997	24764.2	24764.2
17	286	0.996	24764.2	24764.2
17	287	0.995	24763.9	24763.9
17	288	0.993	24764.4	24764.4
17	289	0.993	24764.1	24764.1
17	290	0.995	24764	24764
17	291	0.993	24764.3	24764.3
17	292	0.996	24764.1	24764.1
17	293	0.999	24764.1	24764.1
17	294	0.988	24764.2	24764.2
17	295	0.999	24764.3	24764.3
17	296	0.995	24764.2	24764.2
17	297	0.994	24763.9	24763.9
17	298	0.991	24764.1	24764.1
17	299	0.989	24764.2	24764.2
18	0	0.995	24763.9	24763.9
18	1	0.996	24764.1	24764.1
18	2	0.988	24764	24764
18	3	0.995	24764.1	24764.1
18	4	0.991	24764	24764
18	5	0.992	24764.3	24764.3
18	6	0.998	24764	24764
18	7	0.997	24763.9	24763.9
18	8	0.994	24763.8	24763.8
18	9	0.994	24764	24764
18	10	0.997	24764.2	24764.2
18	11	0.99	24764.2	24764.2
18	12	0.994	24764.2	24764.2
18	13	0.991	24763.9	24763.9
18	14	0.994	24763.9	24763.9
18	15	0.996	24764.1	24764.1
18	16	0.997	24764	24764
18	17	0.992	24764.1	24764.1
18	18	0.995	24763.9	24763.9
18	19	0.992	24764	24764
18	20	0.994	24763.9	24763.9
18	21	0.998	24763.7	24763.7
18	22	0.994	24764.1	24764.1
18	23	0.997	24763.8	24763.8
18	24	0.993	24764.2	24764.2
18	25	0.994	24764.1	24764.1
18	26	0.995	24764.1	24764.1
18	27	0.995	24763.9	24763.9
18	28	0.993	24764.2	24764.2
18	29	0.997	24764.3	24764.3
18	30	0.993	24764.1	24764.1
18	31	0.992	24764	24764
18	32	0.995	24763.9	24763.9
18	33	0.99	24764.2	24764.2
18	34	0.993	24764.3	24764.3
18	35	0.995	24764	24764
18	36	0.997	24763.9	24763.9
18	37	0.993	24764	24764
18	38	0.998	24763.9	24763.9
18	39	0.995	24763.9	24763.9
18	40	0.993	24764.1	24764.1
18	41	0.997	24764.2	24764.2
18	42	0.994	24763.9	24763.9
18	43	0.993	24764	24764
18	44	0.996	24764.1	24764.1
18	45	0.994	24764.2	24764.2
18	46	0.994	24763.9	24763.9
18	47	0.994	24764.1	24764.1
18	48	0.996	24763.9	24763.9
18	49	0.993	24764	24764
18	50	0.995	24764	24764
18	51	0.993	24763.9	24763.9
18	52	0.994	24764	24764
18	53	0.994	24763.8	24763.8
18	54	0.995	24764.1	24764.1
18	55	0.994	24763.8	24763.8
18	56	0.995	24763.8	24763.8
18	57	0.985	24764	24764
18	58	0.995	24764.2	24764.2
18	59	0.995	24764.3	24764.3
18	60	0.997	24763.9	24763.9
18	61	0.994	24764.1	24764.1
18	62	0.997	24764.2	24764.2
18	63	0.997	24764.1	24764.1
18	64	0.993	24764	24764
18	65	0.989	24763.9	24763.9
18	66	0.994	24764	24764
18	67	0.996	24764.1	24764.1
18	68	0.995	24764	24764
18	69	0.991	24764	24764
18	70	0.995	24764	24764
18	71	0.995	24764	24764
18	72	0.992	24764	24764
18	73	0.994	24763.9	24763.9
18	74	0.996	24763.9	24763.9
18	75	0.994	24764	24764
18	76	0.994	24764	24764
18	77	0.996	24763.9	24763.9
18	78	0.995	24763.9	24763.9
18	79	0.996	24763.8	24763.8
18	80	0.991	24763.9	24763.9
18	81	0.995	24763.8	24763.8
18	82	0.996	24764.4	24764.4
18	83	0.996	24764.1	24764.1
18	84	0.993	24763.9	24763.9
18	85	0.997	24763.9	24763.9
18	86	0.995	24764.1	24764.1
18	87	0.999	24764	24764
18	88	0.995	24763.9	24763.9
18	89	0.994	24764	24764
18	90	0.995	24764.1	24764.1
18	91	0.997	24764	24764
18	92	0.994	24764.1	24764.1
18	93	0.992	24764.1	24764.1
18	94	0.994	24764	24764
18	95	0.995	24764.1	24764.1
18	96	0.991	24764.1	24764.1
18	97	0.995	24764.1	24764.1
18	98	0.995	24764	24764
18	99	0.99	24764.1	24764.1
18	100	0.993	24763.9	24763.9
18	101	0.994	24764.1	24764.1
18	102	0.997	24764	24764
18	103	0.992	24763.9	24763.9
18	104	0.992	24764	24764
18	105	0.995	24763.9	24763.9
18	106	0.99	24764.3	24764.3
18	107	0.993	24764.1	24764.1
18	108	0.992	24764	24764
18	109	0.991	24763.8	24763.8
18	110	0.993	24764	24764
18	111	0.995	24764	24764
18	112	0.997	24764.1	24764.1
18	113	0.995	24764.1	24764.1
18	114	0.994	24764	24764
18	115	0.996	24763.9	24763.9
18	116	0.995	24763.9	24763.9
18	117	0.994	24763.8	24763.8
18	118	0.997	24763.9	24763.9
18	119	0.997	24764.1	24764.1
18	120	0.994	24764.1	24764.1
18	121	0.994	24764.2	24764.2
18	122	0.996	24764	24764
18	123	0.99	24764	24764
18	124	0.998	24763.9	24763.9
18	125	0.996	24764	24764
18	126	0.993	24763.8	24763.8
18	127	0.99	24764	24764
18	128	0.992	24763.8	24763.8
18	129	0.996	24764	24764
18	130	0.993	24764.2	24764.2
18	131	0.995	24764	24764
18	132	0.994	24764	24764
18	133	0.994	24764.1	24764.1
18	134	0.995	24764.2	24764.2
18	135	0.997	24764.1	24764.1
18	136	0.992	24764.2	24764.2
18	137	0.994	24764.1	24764.1
18	138	0.998	24763.8	24763.8
18	139	0.995	24764.1	24764.1
18	140	0.993	24764.3	24764.3
18	141	0.992	24764.1	24764.1
18	142	0.992	24764.2	24764.2
18	143	0.997	24763.9	24763.9
18	144	0.995	24764.1	24764.1
18	145	0.996	24764.3	24764.3
18	146	0.991	24763.8	24763.8
18	147	0.997	24764.2	24764.2
18	148	0.991	24764.2	24764.2
18	149	0.996	24764.1	24764.1
18	150	0.998	24764.2	24764.2
18	151	0.996	24764.1	24764.1
18	152	0.993	24763.9	24763.9
18	153	0.996	24764.2	24764.2
18	154	0.997	24764	24764
18	155	0.994	24764	24764
18	156	0.997	24764	24764
18	157	0.996	24764.1	24764.1
18	158	0.995	24764	24764
18	159	0.991	24763.9	24763.9
18	160	0.997	24764	24764
18	161	0.992	24764.2	24764.2
18	162	0.99	24764.1	24764.1
18	163	0.997	24763.9	24763.9
18	164	0.995	24764.3	24764.3
18	165	0.995	24764	24764
18	166	0.996	24764	24764
18	167	0.99	24764.1	24764.1
18	168	0.995	24763.9	24763.9
18	169	0.996	24764	24764
18	170	0.995	24764.1	24764.1
18	171	0.993	24763.9	24763.9
18	172	0.997	24764.1	24764.1
18	173	0.995	24764.3	24764.3
18	174	0.99	24764.2	24764.2
18	175	0.992	24763.9	24763.9
18	176	0.995	24764.1	24764.1
18	177	0.993	24764.1	24764.1
18	178	0.996	24764.2	24764.2
18	179	0.991	24764.3	24764.3
18	180	1	24764	24764
18	181	0.994	24763.9	24763.9
18	182	0.997	24764.1	24764.1
18	183	0.996	24763.8	24763.8
18	184	0.993	24764.1	24764.1
18	185	0.994	24763.8	24763.8
18	186	0.997	24764	24764
18	187	0.993	24764.2	24764.2
18	188	0.993	24764	24764
18	189	0.995	24764.2	24764.2
18	190	0.996	24764.1	24764.1
18	191	0.992	24763.9	24763.9
18	192	0.993	24764	24764
18	193	0.997	24764.1	24764.1
18	194	0.996	24764	24764
18	195	0.991	24763.9	24763.9
18	196	0.993	24764	24764
18	197	0.995	24764.1	24764.1
18	198	0.998	24764.2	24764.2
18	199	0.992	24763.9	24763.9
18	200	0.991	24763.9	24763.9
18	201	0.997	24764.1	24764.1
18	202	0.998	24764	24764
18	203	0.995	24764	24764
18	204	0.992	24764	24764
18	205	0.996	24764	24764
18	206	0.996	24763.9	24763.9
18	207	0.989	24764.1	24764.1
18	208	0.991	24764.3	24764.3
18	209	0.997	24763.9	24763.9
18	210	0.994	24764	24764
18	211	0.992	24763.9	24763.9
18	212	0.992	24764.3	24764.3
18	213	0.995	24764	24764
18	214	0.993	24764.2	24764.2
18	215	0.996	24763.9	24763.9
18	216	0.993	24763.9	24763.9
18	217	0.994	24763.9	24763.9
18	218	0.995	24764.2	24764.2
18	219	0.994	24764.1	24764.1
18	220	0.998	24764	24764
18	221	0.994	24764	24764
18	222	0.995	24764.1	24764.1
18	223	0.992	24763.8	24763.8
18	224	0.99	24763.8	24763.8
18	225	0.99	24763.9	24763.9
18	226	0.995	24764	24764
18	227	0.994	24764	24764
18	228	0.992	24763.9	24763.9
18	229	0.99	24763.9	24763.9
18	230	0.994	24764	24764
18	231	0.995	24764	24764
18	232	0.989	24763.8	24763.8
18	233	0.996	24764.1	24764.1
18	234	0.997	24764	24764
18	235	0.996	24764	24764
18	236	0.992	24764.1	24764.1
18	237	0.996	24764.1	24764.1
18	238	0.995	24763.8	24763.8
18	239	0.989	24764.1	24764.1
18	240	0.993	24763.9	24763.9
18	241	0.995	24764	24764
18	242	0.992	24764	24764
18	243	0.995	24764.2	24764.2
18	244	0.997	24764.1	24764.1
18	245	0.996	24764	24764
18	246	0.993	24764.1	24764.1
18	247	0.994	24764.2	24764.2
18	248	0.992	24764.1	24764.1
18	249	0.992	24764.2	24764.2
18	250	0.988	24764.4	24764.4
18	251	0.991	24764	24764
18	252	0.994	24764	24764
18	253	0.99	24763.9	24763.9
18	254	0.988	24764.1	24764.1
18	255	0.995	24764	24764
18	256	0.991	24764	24764
18	257	0.995	24763.9	24763.9
18	258	0.995	24764	24764
18	259	0.993	24764.2	24764.2
18	260	0.993	24763.9	24763.9
18	261	0.99	24763.9	24763.9
18	262	0.994	24764.1	24764.1
18	263	0.994	24763.8	24763.8
18	264	1	24764.1	24764.1
18	265	0.997	24763.8	24763.8
18	266	0.996	24764.1	24764.1
18	267	0.998	24763.9	24763.9
18	268	0.994	24763.9	24763.9
18	269	0.997	24764	24764
18	270	0.996	24764	24764
18	271	0.991	24764.3	24764.3
18	272	0.99	24764.1	24764.1
18	273	0.998	24764.1	24764.1
18	274	0.993	24763.9	24763.9
18	275	0.994	24764.1	24764.1
18	276	0.991	24764	24764
18	277	0.989	24763.9	24763.9
18	278	0.992	24763.8	24763.8
18	279	0.996	24763.8	24763.8
18	280	0.993	24764	24764
18	281	0.997	24763.8	24763.8
18	282	0.992	24763.8	24763.8
18	283	0.994	24763.9	24763.9
18	284	0.99	24764	24764
18	285	0.998	24764	24764
18	286	0.993	24764.2	24764.2
18	287	0.995	24764	24764
18	288	0.989	24764.3	24764.3
18	289	0.996	24764.1	24764.1
18	290	0.993	24763.9	24763.9
18	291	0.994	24764.2	24764.2
18	292	0.995	24764	24764
18	293	0.994	24764.1	24764.1
18	294	0.992	24763.8	24763.8
18	295	0.996	24764	24764
18	296	0.995	24764.1	24764.1
18	297	0.994	24763.9	24763.9
18	298	0.993	24764	24764
18	299	0.996	24764	24764
19	0	0.995	24763.8	24763.8
19	1	0.993	24763.9	24763.9
19	2	0.993	24763.9	24763.9
19	3	0.995	24764	24764
19	4	0.994	24763.9	24763.9
19	5	0.994	24764.1	24764.1
19	6	0.994	24763.9	24763.9
19	7	0.991	24763.8	24763.8
19	8	0.995	24763.8	24763.8
19	9	0.994	24763.9	24763.9
19	10	0.993	24763.9	24763.9
19	11	0.993	24763.9	24763.9
19	12	0.994	24764	24764
19	13	0.991	24763.8	24763.8
19	14	0.991	24763.8	24763.8
19	15	0.993	24763.9	24763.9
19	16	0.995	24763.8	24763.8
19	17	0.989	24764	24764
19	18	0.986	24763.9	24763.9
19	19	0.996	24763.9	24763.9
19	20	0.993	24763.8	24763.8
19	21	0.997	24763.7	24763.7
19	22	0.985	24763.8	24763.8
19	23	0.994	24763.8	24763.8
19	24	0.992	24763.9	24763.9
19	25	0.997	24763.9	24763.9
19	26	0.992	24764	24764
19	27	0.996	24763.8	24763.8
19	28	0.994	24763.8	24763.8
19	29	0.995	24764	24764
19	30	0.993	24763.9	24763.9
19	31	0.993	24764	24764
19	32	0.992	24763.9	24763.9
19	33	0.993	24764.1	24764.1
19	34	0.998	24764.1	24764.1
19	35	0.995	24763.9	24763.9
19	36	0.993	24763.8	24763.8
19	37	0.994	24763.9	24763.9
19	38	0.997	24763.8	24763.8
19	39	0.992	24763.8	24763.8
19	40	0.991	24764	24764
19	41	0.994	24764	24764
19	42	0.998	24763.8	24763.8
19	43	0.998	24763.8	24763.8
19	44	0.993	24763.8	24763.8
19	45	0.994	24764	24764
19	46	0.995	24763.9	24763.9
19	47	0.994	24763.9	24763.9
19	48	1	24763.8	24763.8
19	49	0.993	24763.9	24763.9
19	50	0.994	24763.9	24763.9
19	51	0.996	24763.8	24763.8
19	52	0.997	24763.9	24763.9
19	53	0.991	24763.8	24763.8
19	54	0.994	24764	24764
19	55	0.997	24763.7	24763.7
19	56	0.994	24763.7	24763.7
19	57	0.994	24763.9	24763.9
19	58	0.994	24763.9	24763.9
19	59	0.992	24764.1	24764.1
19	60	0.995	24763.8	24763.8
19	61	0.995	24764	24764
19	62	0.993	24764	24764
19	63	0.994	24764	24764
19	64	0.995	24763.9	24763.9
19	65	0.994	24763.8	24763.8
19	66	0.996	24763.8	24763.8
19	67	0.993	24764.1	24764.1
19	68	0.993	24763.9	24763.9
19	69	0.992	24763.9	24763.9
19	70	0.997	24764	24764
19	71	0.993	24763.9	24763.9
19	72	0.995	24764	24764
19	73	0.992	24763.8	24763.8
19	74	0.996	24763.8	24763.8
19	75	0.996	24764	24764
19	76	0.994	24763.8	24763.8
19	77	0.997	24763.8	24763.8
19	78	0.994	24763.9	24763.9
19	79	0.993	24763.7	24763.7
19	80	0.991	24763.8	24763.8
19	81	0.994	24763.7	24763.7
19	82	0.994	24764.2	24764.2
19	83	0.995	24763.9	24763.9
19	84	0.997	24763.9	24763.9
19	85	0.988	24763.8	24763.8
19	86	0.99	24763.9	24763.9
19	87	0.994	24763.8	24763.8
19	88	0.99	24763.9	24763.9
19	89	0.989	24763.9	24763.9
19	90	0.995	24764	24764
19	91	0.993	24763.9	24763.9
19	92	0.997	24763.9	24763.9
19	93	0.998	24763.9	24763.9
19	94	0.996	24763.8	24763.8
19	95	0.997	24763.8	24763.8
19	96	0.993	24763.8	24763.8
19	97	0.996	24764	24764
19	98	0.995	24763.9	24763.9
19	99	0.994	24763.9	24763.9
19	100	0.993	24763.8	24763.8
19	101	0.994	24763.9	24763.9
19	102	0.997	24763.9	24763.9
19	103	0.996	24763.8	24763.8
19	104	0.992	24763.9	24763.9
19	105	0.994	24763.8	24763.8
19	106	0.996	24764	24764
19	107	0.995	24763.9	24763.9
19	108	0.991	24763.9	24763.9
19	109	0.989	24763.8	24763.8
19	110	0.996	24763.9	24763.9
19	111	0.987	24763.9	24763.9
19	112	0.988	24763.9	24763.9
19	113	0.994	24764	24764
19	114	0.992	24764	24764
19	115	0.996	24763.8	24763.8
19	116	0.994	24763.9	24763.9
19	117	0.997	24763.8	24763.8
19	118	0.993	24763.8	24763.8
19	119	0.997	24763.9	24763.9
19	120	0.99	24764	24764
19	121	0.995	24763.9	24763.9
19	122	0.994	24764	24764
19	123	0.993	24764	24764
19	124	0.998	24763.8	24763.8
19	125	0.995	24763.8	24763.8
19	126	0.991	24763.7	24763.7
19	127	0.995	24763.9	24763.9
19	128	0.998	24763.8	24763.8
19	129	0.996	24763.9	24763.9
19	130	0.993	24764	24764
19	131	0.997	24763.9	24763.9
19	132	0.995	24763.9	24763.9
19	133	0.989	24763.9	24763.9
19	134	0.997	24764.1	24764.1
19	135	0.991	24764	24764
19	136	0.997	24764	24764
19	137	0.997	24763.9	24763.9
19	138	0.995	24763.8	24763.8
19	139	0.998	24763.9	24763.9
19	140	0.991	24764.1	24764.1
19	141	0.996	24764	24764
19	142	0.995	24764.1	24764.1
19	143	0.995	24763.8	24763.8
19	144	0.993	24763.8	24763.8
19	145	0.99	24764.1	24764.1
19	146	0.991	24763.8	24763.8
19	147	0.993	24764	24764
19	148	0.994	24764	24764
19	149	0.994	24763.9	24763.9
19	150	0.99	24764	24764
19	151	0.997	24763.9	24763.9
19	152	0.994	24763.8	24763.8
19	153	0.997	24764	24764
19	154	0.993	24763.9	24763.9
19	155	0.995	24763.9	24763.9
19	156	0.992	24763.9	24763.9
19	157	0.996	24763.7	24763.7
19	158	0.999	24763.8	24763.8
19	159	0.995	24763.7	24763.7
19	160	0.995	24763.8	24763.8
19	161	0.992	24763.9	24763.9
19	162	0.996	24763.8	24763.8
19	163	0.99	24763.8	24763.8
19	164	0.996	24764.2	24764.2
19	165	0.994	24763.9	24763.9
19	166	0.995	24763.9	24763.9
19	167	0.993	24763.9	24763.9
19	168	1	24763.9	24763.9
19	169	0.992	24763.9	24763.9
19	170	0.994	24763.9	24763.9
19	171	0.996	24763.9	24763.9
19	172	0.994	24763.9	24763.9
19	173	0.992	24764.1	24764.1
19	174	0.995	24763.9	24763.9
19	175	0.993	24763.8	24763.8
19	176	0.997	24764	24764
19	177	0.995	24763.9	24763.9
19	178	0.99	24764.1	24764.1
19	179	0.987	24763.9	24763.9
19	180	0.996	24763.9	24763.9
19	181	0.993	24763.9	24763.9
19	182	0.997	24764	24764
19	183	0.991	24763.8	24763.8
19	184	0.997	24764	24764
19	185	0.99	24763.8	24763.8
19	186	0.997	24763.9	24763.9
19	187	0.989	24764	24764
19	188	0.997	24763.9	24763.9
19	189	0.995	24764.1	24764.1
19	190	0.992	24763.9	24763.9
19	191	0.99	24763.8	24763.8
19	192	0.997	24763.9	24763.9
19	193	0.994	24764	24764
19	194	0.995	24763.9	24763.9
19	195	0.996	24764	24764
19	196	0.988	24763.8	24763.8
19	197	0.995	24764	24764
19	198	0.996	24764	24764
19	199	0.992	24763.8	24763.8
19	200	0.994	24763.8	24763.8
19	201	0.997	24763.9	24763.9
19	202	0.99	24763.9	24763.9
19	203	0.998	24763.8	24763.8
19	204	0.994	24763.9	24763.9
19	205	0.995	24763.9	24763.9
19	206	0.996	24763.9	24763.9
19	207	0.991	24763.9	24763.9
19	208	0.992	24764.1	24764.1
19	209	0.996	24763.8	24763.8
19	210	0.994	24763.9	24763.9
19	211	0.994	24763.8	24763.8
19	212	0.995	24764.2	24764.2
19	213	0.995	24763.8	24763.8
19	214	0.994	24763.9	24763.9
19	215	0.993	24763.9	24763.9
19	216	0.992	24763.9	24763.9
19	217	0.991	24763.9	24763.9
19	218	0.99	24763.9	24763.9
19	219	0.997	24763.9	24763.9
19	220	0.994	24763.8	24763.8
19	221	0.993	24763.9	24763.9
19	222	0.995	24764	24764
19	223	0.994	24763.8	24763.8
19	224	0.991	24763.8	24763.8
19	225	0.994	24763.8	24763.8
19	226	0.99	24763.8	24763.8
19	227	0.994	24763.9	24763.9
19	228	0.996	24763.8	24763.8
19	229	0.998	24763.8	24763.8
19	230	0.993	24763.9	24763.9
19	231	0.994	24763.9	24763.9
19	232	0.996	24763.8	24763.8
19	233	0.988	24764	24764
19	234	0.992	24763.9	24763.9
19	235	0.994	24763.9	24763.9
19	236	0.993	24764	24764
19	237	0.996	24763.9	24763.9
19	238	0.996	24763.8	24763.8
19	239	0.993	24764	24764
19	240	0.984	24763.8	24763.8
19	241	0.994	24763.9	24763.9
19	242	0.989	24763.9	24763.9
19	243	0.996	24763.8	24763.8
19	244	0.994	24764	24764
19	245	0.99	24763.9	24763.9
19	246	0.99	24764.1	24764.1
19	247	0.991	24764.1	24764.1
19	248	0.993	24763.9	24763.9
19	249	0.993	24764	24764
19	250	0.995	24764.1	24764.1
19	251	0.994	24763.8	24763.8
19	252	0.997	24763.9	24763.9
19	253	0.995	24763.9	24763.9
19	254	0.996	24763.9	24763.9
19	255	0.995	24763.9	24763.9
19	256	0.994	24763.8	24763.8
19	257	0.989	24763.8	24763.8
19	258	0.997	24763.9	24763.9
19	259	0.996	24763.9	24763.9
19	260	0.996	24763.8	24763.8
19	261	0.995	24763.8	24763.8
19	262	0.996	24764.1	24764.1
19	263	0.996	24763.7	24763.7
19	264	0.993	24764	24764
19	265	0.993	24763.8	24763.8
19	266	0.996	24763.9	24763.9
19	267	0.99	24763.8	24763.8
19	268	0.999	24763.8	24763.8
19	269	0.993	24763.8	24763.8
19	270	0.995	24763.9	24763.9
19	271	0.994	24764	24764
19	272	0.993	24763.9	24763.9
19	273	0.991	24764	24764
19	274	0.991	24763.9	24763.9
19	275	0.994	24763.9	24763.9
19	276	0.996	24763.9	24763.9
19	277	0.995	24763.8	24763.8
19	278	0.994	24763.8	24763.8
19	279	0.989	24763.8	24763.8
19	280	0.996	24763.8	24763.8
19	281	0.995	24763.7	24763.7
19	282	0.996	24763.8	24763.8
19	283	0.996	24763.9	24763.9
19	284	0.993	24763.9	24763.9
19	285	0.998	24763.8	24763.8
19	286	0.995	24764	24764
19	287	0.993	24763.8	24763.8
19	288	0.997	24764	24764
19	289	0.997	24763.9	24763.9
19	290	0.992	24763.9	24763.9
19	291	0.996	24763.9	24763.9
19	292	0.996	24763.9	24763.9
19	293	0.988	24764	24764
19	294	0.995	24763.8	24763.8
19	295	0.995	24763.9	24763.9
19	296	0.997	24763.9	24763.9
19	297	0.997	24763.8	24763.8
19	298	0.997	24763.9	24763.9
19	299	0.991	24763.9	24763.9
20	0	0.994	24763.8	24763.8
20	1	0.995	24763.8	24763.8
20	2	0.995	24763.8	24763.8
20	3	0.997	24763.9	24763.9
20	4	0.991	24763.8	24763.8
20	5	0.991	24763.9	24763.9
20	6	0.996	24763.9	24763.9
20	7	0.993	24763.8	24763.8
20	8	0.997	24763.7	24763.7
20	9	0.996	24763.8	24763.8
20	10	0.997	24763.8	24763.8
20	11	0.995	24763.8	24763.8
20	12	0.996	24763.9	24763.9
20	13	0.996	24763.8	24763.8
20	14	0.994	24763.8	24763.8
20	15	0.992	24763.9	24763.9
20	16	0.994	24763.7	24763.7
20	17	0.993	24763.8	24763.8
20	18	0.995	24763.8	24763.8
20	19	0.995	24763.8	24763.8
20	20	0.997	24763.8	24763.8
20	21	0.997	24763.7	24763.7
20	22	0.996	24763.8	24763.8
20	23	0.995	24763.7	24763.7
20	24	0.995	24763.9	24763.9
20	25	0.993	24763.8	24763.8
20	26	0.998	24763.8	24763.8
20	27	0.995	24763.8	24763.8
20	28	0.997	24763.8	24763.8
20	29	0.994	24763.9	24763.9
20	30	0.996	24763.8	24763.8
20	31	0.996	24763.9	24763.9
20	32	0.991	24763.9	24763.9
20	33	0.992	24763.9	24763.9
20	34	0.994	24763.9	24763.9
20	35	1	24763.8	24763.8
20	36	0.995	24763.8	24763.8
20	37	0.993	24763.8	24763.8
20	38	0.993	24763.8	24763.8
20	39	0.994	24763.8	24763.8
20	40	0.995	24763.9	24763.9
20	41	0.995	24763.9	24763.9
20	42	0.993	24763.8	24763.8
20	43	0.997	24763.8	24763.8
20	44	0.996	24763.8	24763.8
20	45	0.992	24763.8	24763.8
20	46	0.993	24763.8	24763.8
20	47	0.991	24763.8	24763.8
20	48	0.992	24763.8	24763.8
20	49	0.99	24763.8	24763.8
20	50	0.996	24763.8	24763.8
20	51	0.994	24763.7	24763.7
20	52	0.993	24763.9	24763.9
20	53	0.992	24763.8	24763.8
20	54	0.997	24763.9	24763.9
20	55	0.995	24763.7	24763.7
20	56	0.997	24763.7	24763.7
20	57	0.997	24763.8	24763.8
20	58	0.992	24763.8	24763.8
20	59	0.993	24764	24764
